"Paper_number","Paper_ID","Synthesis_type","Title","Author","N_Studies","N_Pairwise_comparisons","Year_range","Language_range","Country_range","Latitude","Longitude","Biome","Model","Commodity","Crop","magpie_class","Kingdom","Phylum","Class","Order","Family","Genus_Species","Functional_group","Comparison_.control.vs.ps2.","Control","Landuse","agricultural_system","Practice","Practice_detail","Crop.1","Cover_crop","Bt_type","biodiversity_metric_category","Biodiversity_measure","ID","Effect_size","Sample_size","LRR","Percentage_change","p.value","SD","SE","Lower_CI","Upper_CI","Extracted_from","Reference","CA_score","Comments","Weight","Treatment"
36,"Delaquis.E","Meta-Analysis","On-farm diversity offsets environmental pressures in tropical agro-ecosystems: A synthetic review for cassava-based systems","E. Delaquis; S. de Haan; K. A. G. Wyckhuys",23,"NA","1975–2015",NA,"Africa",NA,NA,NA,"Vote_count","Roots_tubers","Cassava","Other perennial crops","Animal","Arthropoda","Arachnida"," Acariformes","Mononychellus","Mononychellus tanajoa","Pest","Intercrop.vs.Monoculture","mixed","Cropland","Monoculture","Intercrop","Intercrop","Cassava",NA,NA,"unclassified","Pest_indicators",322,"Percentage_change",23,0,115.33457249,NA,NA,NA,NA,NA,"Figure_4",NA,NA,NA,23,"Mixed"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Maize","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_Weeded.vs.Cover_crop","Conventional_Weeded","Cropland","Conservation","Cover_crop","Cover_crop","Maize","No",NA,"diversity","Density_ratio",20,"LRR",34,1.137440758,NA,NA,NA,0.308298675,NA,NA,"Smmc8_b","Verret.V_Fig.Smmc8_b.PNG",NA,NA,34,"Conservation"
4,"Carvalho.R","Review","Agronomic and environmental implications of sugarcane
straw removal: a major review","J. L. N. Carvalho; R. C. Nogueirol; L. M. S. Menandro; R. D. O. Bordonal; C. D. Borges; H. Cantarella; H. C. J. Franco",3,"NA",NA,"English_Portuguese",NA,NA,NA,NA,NA,"Sugar","Sugarcane","Sugar Crops","Microbes",NA,NA,NA,NA,NA,NA,"Straw_removal.vs.Straw_mulch","Traditional","Cropland","Conservation","Straw_mulch","Straw_mulch","Sugarcane",NA,NA,"biomass","microbial biomass carbon (MBC)",36,"Percentage_change",1,0,202,NA,NA,NA,NA,NA,"Page_1188","Souza et al. (2012)",NA,NA,1,"Traditional"
9,"Gatehouse.A","Review","Insect-resistant biotech crops and their impacts on beneficial arthropods","A. M. R. Gatehouse; N. Ferry; M. G. Edwards; H. A. Bell",32,"NA",NA,NA,NA,NA,NA,NA,NA,"Roots_tubers","Potato","Other annual crops","Animal","Arthropoda","Insecta","Hymenoptera","Braconidae","Aphidius nigripes","Parasitoids","GM","Conventional","Cropland","Transgenic","GM","GM","Gm_Potato",NA,"OC1","efficiency","Emergence",216,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_1","Ashouri et al. [64",NA,NA,1,"Transgenic"
52,"Tang.K","Review","Sustainability of oil palm plantations in Malaysia","K. H. D. Tang; H. M. S. Al Qahtani",9,"NA","2000-2019",NA,"Thailand","15.52986943","100.6939322",NA,NA,"Oils_fats","Oil_palm","Oil crops","Animal","Biodiversity",NA,NA,NA,NA,NA,"Conventional.vs..Primary_forest","conventional","Cropland","Primary_forest","Conventional","Conventional","Oil_Palm",NA,NA,"diversity","Species_richness",330,"Percentage_change",1,0,160,NA,NA,NA,NA,NA,"Page_6","Aratrakorn et al. (2006)",NA,NA,1,"Conventional"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Cotton","Oil crops","Microbes",NA,NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Cotton",NA,NA,"diversity","Functional_diversity",178,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_5","Kapur et al. (2010)",NA,NA,1,"Non_Bt"
28,"Kropm.B","Review","Carabid beetles in sustainable agriculture: A review on pest control efficacy, cultivation impacts and enhancement","B. Kromp",8,"NA","1994",NA,NA,NA,NA,NA,NA,"Cereals_grains","Barley","Cereals","Animal","Arthropoda","Insecta","Coleoptera","Carabidae",NA,NA,"Organic.vs.Conventional","Conventional","Cropland","Organic","Organic","Organic","Barley",NA,NA,"diversity","Abundance",47,"Percentage_change",1,0,150,NA,NA,NA,NA,NA,NA,"House and Parmalee (1985)",NA,NA,1,"Conventional"
36,"Delaquis.E","Meta-Analysis","On-farm diversity offsets environmental pressures in tropical agro-ecosystems: A synthetic review for cassava-based systems","E. Delaquis; S. de Haan; K. A. G. Wyckhuys",23,"NA","1975–2015",NA,"Africa",NA,NA,NA,"Vote_count","Roots_tubers","Cassava","Other perennial crops","Animal","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Phenacoccus manihoti","Pest","Intercrop.vs.Monoculture","Monoculture","Cropland","mixed","Intercrop","Intercrop","Cassava",NA,NA,"unclassified","Pest_indicators",52,"Percentage_change",23,0,100,NA,NA,NA,NA,NA,"Figure_4",NA,NA,NA,23,"Mixed"
36,"Delaquis.E","Meta-Analysis","On-farm diversity offsets environmental pressures in tropical agro-ecosystems: A synthetic review for cassava-based systems","E. Delaquis; S. de Haan; K. A. G. Wyckhuys",23,"NA","1975–2015",NA,"Africa",NA,NA,NA,"Vote_count","Roots_tubers","Cassava","Other perennial crops","Animal","Arthropoda","Insecta","Homoptrea","Whitefly",NA,"Pest","Intercrop.vs.Monoculture","mixed","Cropland","Monoculture","Intercrop","Intercrop","Cassava",NA,NA,"unclassified","Pest_indicators",309,"Percentage_change",23,0,127,NA,NA,NA,NA,NA,"Page_231",NA,NA,NA,23,"Mixed"
9,"Gatehouse.A","Review","Insect-resistant biotech crops and their impacts on beneficial arthropods","A. M. R. Gatehouse; N. Ferry; M. G. Edwards; H. A. Bell",32,"NA",NA,NA,NA,NA,NA,NA,NA,"Cereals_grains","Maize","Cereals","Animal","Arthropoda","Insecta","Staphylinidae",NA,NA,"Predators","Bt","Conventional","Cropland","Transgenic","Bt","Bt","Bt_Maize",NA,"Cry3Bb1","unclassified","Effect",228,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_2","Bhatti et al. [79",NA,NA,1,"Transgenic"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Cereals_grains","Maize","Cereals","Bacteria",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Maize","Turnip",NA,"Enzymatic_activity","Enzymatic_activity",115,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Rape_seed","Oil crops","Microbes",NA,NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_oilseed_Rape",NA,NA,"diversity","Community_composition",150,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_5","Baumgarte and Tebbe, 2005; Griffiths et al., 2006).",NA,NA,1,"Transgenic"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Cotton","Oil crops","Bacteria",NA,NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Cotton",NA,NA,"Enzymatic_activity","Metabolic_activity",193,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_5","Xie et al. (2016)",NA,NA,1,"Transgenic"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Maize","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_Weeded.vs.Cover_crop","Conventional_Weeded","Cropland","Conservation","Cover_crop","Cover_crop","Maize","Synchronised_sowing",NA,"biomass","Biomass_ratio",7,"LRR",34,0,NA,NA,NA,0.140386343,NA,NA,"Smmc3_a","Verret.V_Fig.Smmc3_a.PNG",NA,NA,34,"Conventional"
20,"Roy.S","Review","Soil Arthropods in Maintaining Soil Health: Thrust Areas for Sugarcane Production Systems","S. Roy; M. M. Roy; A. K. Jaiswal; A. Baitha",6,"NA",NA,NA,NA,NA,NA,NA,NA,"Sugar","Sugarcane","Sugar Crops","Animal","Arthropoda","Edaphic_arthropods",NA,NA,NA,"Predators","Organic.vs.Conventional","Conventional","Cropland","Organic","Organic","Organic","Sugarcane",NA,NA,"diversity","Abundance",269,"Percentage_change",1,0,166.8,NA,NA,NA,NA,NA,"Page_8","Santos et al. 2017",NA,NA,1,"Conventional"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Straw_cereals","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_NonWeeded.vs.Cover_crop","Conventional_NonWeeded","Cropland","Conservation","Cover_crop","Cover_crop","Straw","Relay_intercrop",NA,"diversity","Density_ratio",18,"LRR",34,0.567885117,NA,NA,NA,0.156524751,NA,NA,"Smmc8_a","Verret.V_Fig.Smmc8_a.PNG",NA,NA,34,"Conservation"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Cereals_grains","Maize","Cereals","Bacteria",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Maize","Oat",NA,"Enzymatic_activity","Enzymatic_activity",111,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
20,"Roy.S","Review","Soil Arthropods in Maintaining Soil Health: Thrust Areas for Sugarcane Production Systems","S. Roy; M. M. Roy; A. K. Jaiswal; A. Baitha",6,"NA",NA,NA,NA,NA,NA,NA,NA,"Sugar","Sugarcane","Sugar Crops","Animal","Arthropoda","Insecta","Coleoptera",NA,NA,NA,"Burning","Conservation","Cropland","traditional","Burning","Burning","Sugarcane",NA,NA,"diversity","Diversity",264,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_7","Srikanth et al. 1997; Sajjad et al. 2012",NA,NA,1,"Traditional"
20,"Roy.S","Review","Soil Arthropods in Maintaining Soil Health: Thrust Areas for Sugarcane Production Systems","S. Roy; M. M. Roy; A. K. Jaiswal; A. Baitha",6,"NA",NA,NA,NA,NA,NA,NA,NA,"Sugar","Sugarcane","Sugar Crops","Animal","Arthropoda","Insecta","Coleoptera",NA,NA,NA,"Burning","Conservation","Cropland","traditional","Burning","Burning","Sugarcane",NA,NA,"diversity","Diversity",264,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_7","Srikanth et al. 1997; Sajjad et al. 2012",NA,NA,1,"Conservation"
24,"Fitzherbert.E","Review","How will oil palm expansion affect
biodiversity?","Emily B. Fitzherbert1,2, Matthew J. Struebig3, Alexandra Morel4, Finn Danielsen5,
Carsten A. Bru¨ hl6, Paul F. Donald7 and Ben Phalan",11,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Oil_palm","Oil crops","Animal","Arthropoda","Insecta","Coleoptera",NA,NA,NA,"Conventional.vs.Primary_vegetation","conventional","Cropland","Primary_vegetation","Conventional","Conventional","Oil_Palm",NA,NA,"diversity","Relative_species_richness",290,"Percentage_change",1,0.595014658241294,181.3057521,NA,NA,NA,NA,NA,"Fig_2","Chung, A.Y.C. et al. (2000)",NA,NA,1,"Primary_vegetation"
36,"Delaquis.E","Meta-Analysis","On-farm diversity offsets environmental pressures in tropical agro-ecosystems: A synthetic review for cassava-based systems","E. Delaquis; S. de Haan; K. A. G. Wyckhuys",23,"NA","1975–2015",NA,"Africa",NA,NA,NA,"Vote_count","Roots_tubers","Cassava","Other perennial crops","Animal","Arthropoda","Insecta","Hemiptera","Aleyrodidae","Bermisia tabaci","Pest","Intercrop.vs.Monoculture","Monoculture","Cropland","mixed","Intercrop","Intercrop","Cassava",NA,NA,"unclassified","Pest_indicators",51,"Percentage_change",23,0,100,NA,NA,NA,NA,NA,"Figure_4",NA,NA,NA,23,"Mixed"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Straw_cereals","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_Weeded.vs.Cover_crop","Conventional_Weeded","Cropland","Conservation","Cover_crop","Cover_crop","Straw","Relay_intercrop",NA,"biomass","Biomass_ratio",26,"LRR",34,0,NA,NA,NA,0.605326877,NA,NA,"Fig.4_b","Verret.V_Fig-4_b.PNG",NA,NA,34,"Conventional"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Oils_fats","Soybean","Oil crops","Bacteria",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Soy","Wheat",NA,"Enzymatic_activity","Enzymatic_activity",106,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
9,"Gatehouse.A","Review","Insect-resistant biotech crops and their impacts on beneficial arthropods","A. M. R. Gatehouse; N. Ferry; M. G. Edwards; H. A. Bell",32,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Rape_seed","Oil crops","Animal","Arthropoda","Insecta","Lepidoptera","Plutellidae","H. axyridis","Predators","GM","Conventional","Cropland","Transgenic","GM","GM","GM_Oilseed_rape",NA,"OC1","development","Development",250,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_2","Ferry et al. [104]",NA,NA,1,"Conventional"
4,"Carvalho.R","Review","Agronomic and environmental implications of sugarcane
straw removal: a major review","J. L. N. Carvalho; R. C. Nogueirol; L. M. S. Menandro; R. D. O. Bordonal; C. D. Borges; H. Cantarella; H. C. J. Franco",3,"NA",NA,"English_Portuguese",NA,NA,NA,NA,NA,"Sugar","Sugarcane","Sugar Crops","Animal","Arthropoda","Insecta","Hemiptera","Cercopidae","Mahanarva fimbriolata","Pest","Straw_mulch.vs.Straw_removal","traditional","Cropland","Conservation","Straw_removal","Straw_removal","Sugarcane",NA,NA,"efficiency","Infestation_rate",275,"Percentage_change",1,0.615185639090233,185,NA,NA,NA,NA,NA,"Page_1189","Dinardo-Miranda (2002)",NA,NA,1,"Conservation"
36,"Delaquis.E","Meta-Analysis","On-farm diversity offsets environmental pressures in tropical agro-ecosystems: A synthetic review for cassava-based systems","E. Delaquis; S. de Haan; K. A. G. Wyckhuys",23,"NA","1975–2015",NA,"Africa",NA,NA,NA,"Vote_count","Roots_tubers","Cassava","Other perennial crops","Animal","Arthropoda","Arachnida"," Acariformes","Mononychellus","Mononychellus tanajoa","Pest","Intercrop.vs.Monoculture","Monoculture","Cropland","mixed","Intercrop","Intercrop","Cassava",NA,NA,"unclassified","Pest_indicators",54,"Percentage_change",23,0,100,NA,NA,NA,NA,NA,"Figure_4",NA,NA,NA,23,"Mixed"
95,"Hou.J","Review","The sustainability of rice-crayfish coculture systems: a mini review of evidence from Jianghan plain in China","J. Hou; D. Styles; Y. X. Cao; X. X. Ye",8,"NA","2012-2016","Chinese","China","35.00007","104.99993",".",NA,"Cereals_grains","Rice","Cereals","Animal","Arthropoda","Insecta","Hemiptera","Delphacidae",NA,"Pest","Coculture.vs.Monoculture","Monoculture","Cropland","coculture","Crayfish_coculture","Crayfish_coculture","Rice",NA,NA,"diversity","Abundance",141,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_9",NA,NA,NA,1,"Conventional"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Maize","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_Weeded.vs.Cover_crop","Conventional_Weeded","Cropland","Conservation","Cover_crop","Cover_crop","Maize","Living_mulch",NA,"biomass","Biomass_ratio",13,"LRR",34,0,NA,NA,NA,0.115403304,NA,NA,"Smmc3_b","Verret.V_Fig.Smmc3_b.PNG",NA,NA,34,"Conventional"
9,"Gatehouse.A","Review","Insect-resistant biotech crops and their impacts on beneficial arthropods","A. M. R. Gatehouse; N. Ferry; M. G. Edwards; H. A. Bell",32,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Cotton","Oil crops","Animal","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma chilonis","Parasitoids","Bt","Conventional","Cropland","Transgenic","Bt","Bt","Bt_Cotton",NA,"Bt","unclassified","Effect",215,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_1","Geng et al. [62]",NA,NA,1,"Conventional"
95,"Hou.J","Review","The sustainability of rice-crayfish coculture systems: a mini review of evidence from Jianghan plain in China","J. Hou; D. Styles; Y. X. Cao; X. X. Ye",8,"NA","2012-2016","Chinese","China","35.00007","104.99993",".",NA,"Cereals_grains","Rice","Cereals","Animal","Arthropoda","Insecta","Lepidoptera","Crambidae","Cnaphalocrocis medinalis","Pest","Coculture.vs.Monoculture","Monoculture","Cropland","coculture","Crayfish_coculture","Crayfish_coculture","Rice",NA,NA,"diversity","Abundance",142,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_9",NA,NA,NA,1,"Conventional"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Cereals_grains","Maize","Cereals","Fungi",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Maize","Vetch",NA,"diversity","Species_richness",83,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
9,"Gatehouse.A","Review","Insect-resistant biotech crops and their impacts on beneficial arthropods","A. M. R. Gatehouse; N. Ferry; M. G. Edwards; H. A. Bell",32,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Rape_seed","Oil crops","Animal","Arthropoda","Insecta","Lepidoptera","Plutellidae","H. axyridis","Predators","GM","Conventional","Cropland","Transgenic","GM","GM","GM_Oilseed_rape",NA,"OC1","development","Development",250,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_2","Ferry et al. [104]",NA,NA,1,"Transgenic"
3,"Verret.V","Meta-Analysis","Can legume companion plants control weeds without decreasing crop yield? A meta-analysis","V. Verret; A. Gardarin; E. Pelzer; S. Mediene; D. Makowski; M. Valantin-Morison",34,"476","1984-2015",NA,"Argentina_Austria_Canada_Denmark_East.Timor_Estonia_France_Germany_Iran_Italy_Japan_Lithuania_Mexico_Nigeria_Norway_Sweeden_USA",".",".",".","Fixed_effects","Cereals_grains","Maize","Cereals","Plantae","Weed",NA,NA,NA,NA,NA,"Conventional_Weeded.vs.Cover_crop","Conventional_Weeded","Cropland","Conservation","Cover_crop","Cover_crop","Maize","Synchronised_sowing",NA,"biomass","Biomass_ratio",14,"LRR",34,0.619047619,NA,NA,NA,0.29154519,NA,NA,"Smmc3_b","Verret.V_Fig.Smmc3_b.PNG",NA,NA,34,"Conservation"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Oils_fats","Sunflower","Oil crops","Fungi",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Sunflower","Vetch",NA,"reproduction","Spore_number",64,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Fallow"
24,"Fitzherbert.E","Review","How will oil palm expansion affect
biodiversity?","Emily B. Fitzherbert1,2, Matthew J. Struebig3, Alexandra Morel4, Finn Danielsen5,
Carsten A. Bru¨ hl6, Paul F. Donald7 and Ben Phalan",11,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Oil_palm","Oil crops","Animal","Chordata","Birds",NA,NA,NA,NA,"Conventional.vs.Primary_vegetation","conventional","Cropland","Primary_vegetation","Conventional","Conventional","Oil_Palm",NA,NA,"diversity","Relative_species_richness",285,"Percentage_change",1,0.56129172048987,175.2935341,NA,NA,NA,NA,NA,"Fig_2","Peh, K.S.H. et al. (2006)",NA,NA,1,"Primary_vegetation"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Cotton","Oil crops","Microbes","Rhyzosphere_microbes",NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Cotton",NA,NA,"biomass","microbial biomass carbon (MBC)",159,"Percentage_change",1,0,144.6,NA,NA,NA,NA,NA,"Page_6","(Sarkar et al., 2009).",NA,NA,1,"Non_Bt"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Cereals_grains","Maize","Cereals","Bacteria",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Maize","Oat_Turnip_Vetch",NA,"diversity","Abundance",75,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Roots_tubers","Potato","Other annual crops","Bacteria",NA,NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Potato",NA,"T4 - sysozyme","diversity","Community_composition",148,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_5","Germida (2001)",NA,NA,1,"Transgenic"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Rape_seed","Oil crops","Microbes",NA,NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Rape",NA,NA,"diversity","Diversity",149,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Page_5","Gyamfi et al. (2002)",NA,NA,1,"Transgenic"
99,"Mandal.A","Review","Impact of genetically modified crops on rhizosphere microorganisms and processes: A review focusing on Bt cotton","A. Mandal; B. Sarkar; G. Owens; J. K. Thakur; M. C. Manna; N. K. Niazi; S. Jayaraman; A. K. Patra",26,"NA",NA,NA,NA,NA,NA,NA,NA,"Oils_fats","Cotton","Oil crops","Bacteria","Rhizosphere_actinobacteria",NA,NA,NA,NA,NA,"Bt.vs.Non_Bt","Non_Bt","Cropland","Transgenic","Bt","Bt","Bt_Cotton",NA,NA,"diversity","Community",197,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Table_5","Yaqoob et al. (2019)",NA,NA,1,"Non_Bt"
39,"Morales.M","Review","Effect of winter cover crops on the soil microbiome: a systematic literature review","M. E. Morales; G. A. Iocoli; M. B. Villamil; M. C. Zabaloy",22,"NA",NA,"English_Spanish","Argentina_Australia_Brasil_Spain_South.Africa",".",NA,NA,NA,"Cereals_grains","Maize","Cereals","Fungi",NA,NA,NA,NA,NA,NA,"Rotation.vs.Fallow","Fallow","Cropland","mixed","Rotation","Rotation","Maize","Oat_Turnip",NA,"diversity","Abundance",76,"Percentage_change",1,0,100,NA,NA,NA,NA,NA,"Results",NA,NA,NA,1,"Mixed"
52,"Tang.K","Review","Sustainability of oil palm plantations in Malaysia","K. H. D. Tang; H. M. S. Al Qahtani",9,"NA","2000-2019",NA,NA,NA,NA,NA,NA,"Oils_fats","Oil_palm","Oil crops","Animal","Arthropoda","Leaf_litter",NA,NA,NA,NA,"Conventional.vs.Primary_forest","conventional","Cropland","Primary_forest","Conventional","Conventional","Oil_Palm",NA,NA,"diversity","Species_richness",332,"Percentage_change",1,0,174,NA,NA,NA,NA,NA,"Page_6","Fayle et al. 2010",NA,NA,1,"Conventional"
